sku_id,category,subcategory,snapshot_date,on_hand_units,on_order_units,inventory_position,lead_time_days,source_reorder_point,calculated_risk_threshold,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,coverage_weeks,shortfall_units,stockout_risk,overstock_risk,volatility_cv,unit_cost,excess_units_over_healthy,inventory_value_exposure_rupees,stockout_shortfall_rupees,rupee_value_at_stake,decision,decision_reason,data_quality_flag,weeks_observed
SKU02223,Grocery,Flour & Atta,2025-12-31 00:00:00,4181.0,0.0,4181.0,14.0,994.0,4.0,2.0,2.5,d3_forecast,2090.5,0.0,0.0,1.0,,191.65,4173.0,799755.4500000001,0.0,799755.4500000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU03548,Personal Care,Oral Care,2025-12-31 00:00:00,8055.0,0.0,8055.0,14.0,1767.0,3.3333333333333335,1.6666666666666667,2.0,d3_forecast,4833.0,0.0,0.0,1.0,,99.23,8048.333333333333,798636.1166666667,0.0,798636.1166666667,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02329,Grocery,Spices & Seasoning,2025-12-31 00:00:00,6795.0,0.0,6795.0,14.0,1521.0,2.0,1.0,0.0,d3_forecast,6795.0,0.0,0.0,1.0,,116.71,6791.0,792577.61,0.0,792577.61,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03617,Electronics & Accessories,Mobile Accessories,2025-12-31 00:00:00,607.0,0.0,607.0,14.0,298.0,4.833333333333333,2.0,2.4166666666666665,d3_forecast,251.17241379310346,0.0,0.0,1.0,0.5773502691896257,1323.65,597.3333333333334,790660.2666666667,0.0,790660.2666666667,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU00742,Electronics & Accessories,Batteries,2025-12-31 00:00:00,551.0,0.0,551.0,14.0,377.0,4.4,2.0,2.2,d3_forecast,250.45454545454544,0.0,0.0,1.0,0.5477225575051661,1438.67,542.2,780046.8740000001,0.0,780046.8740000001,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU01684,Grocery,Flour & Atta,2025-12-31 00:00:00,5803.0,0.0,5803.0,14.0,1278.0,4.0,2.0,1.4375,d3_forecast,2901.5,0.0,0.0,1.0,,133.93,5795.0,776124.3500000001,0.0,776124.3500000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04794,Home & Kitchen,Cookware,2025-12-31 00:00:00,481.0,0.0,481.0,14.0,196.0,4.0,2.0,3.0,d3_forecast,240.5,0.0,0.0,1.0,,1637.77,473.0,774665.21,0.0,774665.21,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00721,Home Care,Air Fresheners,2025-12-31 00:00:00,6548.0,0.0,6548.0,14.0,1403.0,3.0,1.5,1.0,d3_forecast,4365.333333333333,0.0,0.0,1.0,,117.84,6542.0,770909.28,0.0,770909.28,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01729,Electronics & Accessories,Batteries,2025-12-31 00:00:00,486.0,0.0,486.0,14.0,227.0,8.0,4.0,0.0,d3_forecast,121.5,0.0,0.0,1.0,,1631.84,470.0,766964.7999999999,0.0,766964.7999999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04971,Apparel & Footwear,Kids Wear,2025-12-31 00:00:00,580.0,0.0,580.0,14.0,208.0,3.0,1.5,2.0,d3_forecast,386.6666666666667,0.0,0.0,1.0,,1335.08,574.0,766335.9199999999,0.0,766335.9199999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04702,Electronics & Accessories,Batteries,2025-12-31 00:00:00,510.0,0.0,510.0,14.0,193.0,4.280515187968853,1.9166666666666667,2.1402575939844266,d3_forecast,238.28907391028324,0.0,0.0,1.0,0.4697408542844452,1527.73,501.4389696240623,766063.3570637687,0.0,766063.3570637687,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,12.0
SKU03780,Electronics & Accessories,Mobile Accessories,2025-12-31 00:00:00,370.0,0.0,370.0,14.0,179.0,2.0,1.0,1.0,d3_forecast,370.0,0.0,0.0,1.0,,2069.55,366.0,757455.3,0.0,757455.3,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02639,Grocery,Sugar & Salt,2025-12-31 00:00:00,7559.0,0.0,7559.0,14.0,1706.0,2.75,2.25,1.375,d3_forecast,5497.454545454545,0.0,0.0,1.0,0.8413197549333739,99.59,7553.5,752253.0650000001,0.0,752253.0650000001,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU00140,Home Care,Dishwashing,2025-12-31 00:00:00,8639.0,0.0,8639.0,14.0,2078.0,3.0,1.5,2.0,d3_forecast,5759.333333333333,0.0,0.0,1.0,,87.05,8633.0,751502.65,0.0,751502.65,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00749,Grocery,Flour & Atta,2025-12-31 00:00:00,8237.0,0.0,8237.0,14.0,1803.0,6.0,3.0,0.0,d3_forecast,2745.6666666666665,0.0,0.0,1.0,,91.03,8225.0,748721.75,0.0,748721.75,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04418,Electronics & Accessories,Batteries,2025-12-31 00:00:00,304.0,0.0,304.0,14.0,174.0,2.6666666666666665,1.3333333333333333,1.5,d3_forecast,228.0,0.0,0.0,1.0,,2485.69,298.6666666666667,742392.7466666667,0.0,742392.7466666667,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00682,Snacks & Confectionery,Chips & Crisps,2025-12-31 00:00:00,8021.0,0.0,8021.0,14.0,1791.0,4.0,2.0,0.0,d3_forecast,4010.5,0.0,0.0,1.0,,92.49,8013.0,741122.37,0.0,741122.37,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01124,Electronics & Accessories,Small Appliances,2025-12-31 00:00:00,614.0,0.0,614.0,14.0,344.0,3.416666666666667,1.75,1.7083333333333335,d3_forecast,359.4146341463414,0.0,0.0,1.0,0.2857142857142857,1212.19,607.1666666666666,736001.3616666667,0.0,736001.3616666667,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU01112,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,7745.0,0.0,7745.0,14.0,1798.0,8.0,4.0,0.0,d3_forecast,1936.25,0.0,0.0,1.0,,94.42,7729.0,729772.18,0.0,729772.18,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00855,Beverages,Bottled Water,2025-12-31 00:00:00,6862.0,0.0,6862.0,14.0,1598.0,4.0,2.0,1.875,d3_forecast,3431.0,0.0,0.0,1.0,,105.98,6854.0,726386.92,0.0,726386.92,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02277,Beverages,Tea,2025-12-31 00:00:00,8463.0,0.0,8463.0,14.0,1866.0,6.0,3.0,5.0,d3_forecast,2821.0,0.0,0.0,1.0,,85.7,8451.0,724250.7000000001,0.0,724250.7000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00553,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,6073.0,0.0,6073.0,14.0,1343.0,2.0,1.0,0.0,d3_forecast,6073.0,0.0,0.0,1.0,,119.27,6069.0,723849.63,0.0,723849.63,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00355,Dairy & Bakery,Bread,2025-12-31 00:00:00,7653.0,0.0,7653.0,14.0,1698.0,3.5,1.6,1.75,d3_forecast,4373.142857142857,0.0,0.0,1.0,0.5590169943749473,94.23,7646.0,720482.5800000001,0.0,720482.5800000001,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU02662,Dairy & Bakery,Eggs,2025-12-31 00:00:00,7719.0,0.0,7719.0,14.0,1769.0,6.0,3.0,4.0,d3_forecast,2573.0,0.0,0.0,1.0,,93.48,7707.0,720450.36,0.0,720450.36,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00958,Home & Kitchen,Home Decor,2025-12-31 00:00:00,3732.0,0.0,3732.0,14.0,809.0,6.0,3.0,0.0,d3_forecast,1244.0,0.0,0.0,1.0,,193.2,3720.0,718704.0,0.0,718704.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00717,Apparel & Footwear,Kids Wear,2025-12-31 00:00:00,490.0,0.0,490.0,14.0,354.0,3.0,1.5,1.0,d3_forecast,326.6666666666667,0.0,0.0,1.0,,1479.74,484.0,716194.16,0.0,716194.16,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02828,Home & Kitchen,Home Decor,2025-12-31 00:00:00,587.0,0.0,587.0,14.0,248.0,4.8125,2.6,2.40625,d3_forecast,243.94805194805195,0.0,0.0,1.0,0.6986885432532672,1225.53,577.375,707590.38375,0.0,707590.38375,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU04540,Electronics & Accessories,Batteries,2025-12-31 00:00:00,497.0,0.0,497.0,14.0,231.0,6.0,3.0,0.0,d3_forecast,165.66666666666666,0.0,0.0,1.0,,1457.18,485.0,706732.3,0.0,706732.3,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04505,Beverages,Energy Drinks,2025-12-31 00:00:00,8730.0,0.0,8730.0,14.0,1886.0,2.0,1.0,1.0,d3_forecast,8730.0,0.0,0.0,1.0,,80.84,8726.0,705409.8400000001,0.0,705409.8400000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00066,Dairy & Bakery,Cheese,2025-12-31 00:00:00,5315.0,0.0,5315.0,14.0,1296.0,8.0,4.0,0.0,d3_forecast,1328.75,0.0,0.0,1.0,,132.45,5299.0,701852.5499999999,0.0,701852.5499999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00546,Dairy & Bakery,Milk,2025-12-31 00:00:00,7461.0,0.0,7461.0,14.0,1606.0,2.0,1.0,0.0,d3_forecast,7461.0,0.0,0.0,1.0,,93.76,7457.0,699168.3200000001,0.0,699168.3200000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04906,Home & Kitchen,Cookware,2025-12-31 00:00:00,471.0,0.0,471.0,14.0,237.0,4.0,2.0,3.0,d3_forecast,235.5,0.0,0.0,1.0,,1506.86,463.0,697676.1799999999,0.0,697676.1799999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00542,Apparel & Footwear,Kids Wear,2025-12-31 00:00:00,703.0,0.0,703.0,14.0,470.0,4.666666666666667,2.3333333333333335,3.0,d3_forecast,301.2857142857143,0.0,0.0,1.0,,1004.76,693.6666666666666,696968.5199999999,0.0,696968.5199999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU03475,Apparel & Footwear,Men's Wear,2025-12-31 00:00:00,391.0,0.0,391.0,14.0,143.0,4.0,2.0,0.0,d3_forecast,195.5,0.0,0.0,1.0,,1798.18,383.0,688702.9400000001,0.0,688702.9400000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU01445,Electronics & Accessories,Small Appliances,2025-12-31 00:00:00,325.0,0.0,325.0,14.0,161.0,4.0,2.0,1.0,d3_forecast,162.5,0.0,0.0,1.0,,2161.17,317.0,685090.89,0.0,685090.89,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00550,Beverages,Bottled Water,2025-12-31 00:00:00,8131.0,0.0,8131.0,14.0,1779.0,2.0,1.0,0.0,d3_forecast,8131.0,0.0,0.0,1.0,,84.14,8127.0,683805.78,0.0,683805.78,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02248,Dairy & Bakery,Milk,2025-12-31 00:00:00,7947.0,0.0,7947.0,14.0,1716.0,2.6666666666666665,1.3333333333333333,1.5,d3_forecast,5960.25,0.0,0.0,1.0,,85.24,7941.666666666667,676947.6666666666,0.0,676947.6666666666,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02376,Dairy & Bakery,Milk,2025-12-31 00:00:00,8357.0,0.0,8357.0,14.0,1881.0,3.0,1.5,2.0,d3_forecast,5571.333333333333,0.0,0.0,1.0,,80.84,8351.0,675094.8400000001,0.0,675094.8400000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02255,Personal Care,Oral Care,2025-12-31 00:00:00,4765.0,0.0,4765.0,14.0,1029.0,2.0,1.0,0.0,d3_forecast,4765.0,0.0,0.0,1.0,,140.44,4761.0,668634.84,0.0,668634.84,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02128,Grocery,Spices & Seasoning,2025-12-31 00:00:00,4607.0,0.0,4607.0,14.0,1056.0,4.0,2.0,2.0,d3_forecast,2303.5,0.0,0.0,1.0,,144.28,4599.0,663543.72,0.0,663543.72,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00237,Grocery,Pulses & Lentils,2025-12-31 00:00:00,8788.0,0.0,8788.0,14.0,1905.0,8.0,4.0,0.0,d3_forecast,2197.0,0.0,0.0,1.0,,75.42,8772.0,661584.24,0.0,661584.24,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03983,Electronics & Accessories,Small Appliances,2025-12-31 00:00:00,335.0,0.0,335.0,14.0,145.0,2.0,1.0,0.0,d3_forecast,335.0,0.0,0.0,1.0,,1998.72,331.0,661576.3200000001,0.0,661576.3200000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00754,Home & Kitchen,Home Decor,2025-12-31 00:00:00,432.0,0.0,432.0,14.0,200.0,4.0,2.0,2.0,d3_forecast,216.0,0.0,0.0,1.0,0.408248290463863,1559.58,424.0,661261.9199999999,0.0,661261.9199999999,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU00111,Apparel & Footwear,Footwear,2025-12-31 00:00:00,442.0,0.0,442.0,14.0,191.0,3.0,1.5,2.0,d3_forecast,294.6666666666667,0.0,0.0,1.0,,1506.31,436.0,656751.16,0.0,656751.16,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03505,Electronics & Accessories,Mobile Accessories,2025-12-31 00:00:00,280.0,0.0,280.0,14.0,114.0,3.3333333333333335,2.0,1.6666666666666667,d3_forecast,168.0,0.0,0.0,1.0,0.5773502691896257,2379.12,273.3333333333333,650292.7999999999,0.0,650292.7999999999,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU00227,Electronics & Accessories,Mobile Accessories,2025-12-31 00:00:00,374.0,0.0,374.0,14.0,237.0,2.0,1.0,0.0,d3_forecast,374.0,0.0,0.0,1.0,,1737.2,370.0,642764.0,0.0,642764.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04768,Dairy & Bakery,Butter & Ghee,2025-12-31 00:00:00,7771.0,0.0,7771.0,14.0,1643.0,2.0,1.0,0.0,d3_forecast,7771.0,0.0,0.0,1.0,,81.98,7767.0,636738.66,0.0,636738.66,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03040,Home & Kitchen,Cookware,2025-12-31 00:00:00,413.0,0.0,413.0,14.0,156.0,2.3333333333333335,1.2857142857142858,1.1666666666666667,d3_forecast,354.0,0.0,0.0,1.0,0.37951669503554064,1550.9,408.3333333333333,633284.1666666666,0.0,633284.1666666666,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,7.0
SKU00127,Home Care,Dishwashing,2025-12-31 00:00:00,4986.0,0.0,4986.0,14.0,1188.0,4.666666666666667,2.3333333333333335,1.4375,d3_forecast,2136.8571428571427,0.0,0.0,1.0,,126.42,4976.666666666667,629150.2000000001,0.0,629150.2000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04417,Electronics & Accessories,Mobile Accessories,2025-12-31 00:00:00,514.0,0.0,514.0,14.0,308.0,2.6666666666666665,1.25,1.3333333333333333,d3_forecast,385.5,0.0,0.0,1.0,0.4,1233.35,508.6666666666667,627364.0333333333,0.0,627364.0333333333,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU03005,Grocery,Cooking Oil,2025-12-31 00:00:00,7094.0,0.0,7094.0,14.0,1558.0,3.3333333333333335,1.6666666666666667,2.0,d3_forecast,4256.4,0.0,0.0,1.0,,88.29,7087.333333333333,625740.66,0.0,625740.66,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04945,Home Care,Pest Control,2025-12-31 00:00:00,4382.0,0.0,4382.0,14.0,926.0,4.666666666666667,2.3333333333333335,3.0,d3_forecast,1877.9999999999998,0.0,0.0,1.0,,142.24,4372.666666666667,621968.1066666668,0.0,621968.1066666668,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04264,Electronics & Accessories,Mobile Accessories,2025-12-31 00:00:00,341.0,0.0,341.0,14.0,204.0,2.9499999999999997,1.6666666666666667,1.4749999999999999,d3_forecast,231.18644067796612,0.0,0.0,1.0,0.4898979485566356,1852.52,335.1,620779.452,0.0,620779.452,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU04153,Beverages,Tea,2025-12-31 00:00:00,8232.0,0.0,8232.0,14.0,1790.0,3.0,1.5,2.0,d3_forecast,5488.0,0.0,0.0,1.0,,75.38,8226.0,620075.88,0.0,620075.88,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00595,Apparel & Footwear,Men's Wear,2025-12-31 00:00:00,357.0,0.0,357.0,14.0,142.0,4.30594194774714,1.5,2.15297097387357,d3_forecast,165.81737716495766,0.0,0.0,1.0,0.5318160234783104,1772.0,348.38811610450574,617343.7417371842,0.0,617343.7417371842,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,12.0
SKU01949,Apparel & Footwear,Men's Wear,2025-12-31 00:00:00,652.0,0.0,652.0,14.0,359.0,3.0,1.5,1.0,d3_forecast,434.6666666666667,0.0,0.0,1.0,,954.85,646.0,616833.1,0.0,616833.1,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04561,Dairy & Bakery,Milk,2025-12-31 00:00:00,5429.0,0.0,5429.0,14.0,1199.0,3.3333333333333335,2.0,1.6666666666666667,d3_forecast,3257.3999999999996,0.0,0.0,1.0,0.5773502691896257,113.51,5422.333333333333,615489.0566666666,0.0,615489.0566666666,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU00574,Beverages,Tea,2025-12-31 00:00:00,6397.0,0.0,6397.0,14.0,1449.0,4.0,2.0,0.0,d3_forecast,3198.5,0.0,0.0,1.0,,95.99,6389.0,613280.11,0.0,613280.11,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04916,Electronics & Accessories,Mobile Accessories,2025-12-31 00:00:00,552.0,0.0,552.0,14.0,282.0,3.0,1.4,1.5,d3_forecast,368.0,0.0,0.0,1.0,0.3912303982179758,1114.96,546.0,608768.16,0.0,608768.16,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU03108,Snacks & Confectionery,Namkeen,2025-12-31 00:00:00,7868.0,0.0,7868.0,14.0,1742.0,5.333333333333333,3.0,2.6666666666666665,d3_forecast,2950.5,0.0,0.0,1.0,0.6085806194501846,76.09,7857.333333333333,597864.4933333333,0.0,597864.4933333333,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
