sku_id,category,subcategory,launch_date,unit_cost,list_price
SKU01476,Stationery & Office,Writing Instruments,2025-01-13,163.94,259.28
SKU01477,Frozen Foods,Ready Meals,2023-04-04,167.26,296.17
SKU01478,Health & Wellness,First Aid,2022-01-21,579.98,842.96
SKU01479,Personal Care,Oral Care,2025-03-25,271.53,425.66
SKU01480,Beverages,Juices,2024-11-02,83.8,136.33
SKU01481,Frozen Foods,Frozen Meat,2022-09-11,524.64,746.72
SKU01482,Home & Kitchen,Cookware,2023-12-20,977.64,1578.89
SKU01483,Beverages,Juices,2022-11-07,102.07,152.56
SKU01484,Home & Kitchen,Home Decor,2022-04-24,351.74,575.12
SKU01485,Personal Care,Men's Grooming,2022-01-06,342.91,476.18
SKU01486,Frozen Foods,Frozen Vegetables,2023-03-27,435.99,571.01
SKU01487,Beverages,Soft Drinks,2023-03-21,36.01,63.13
SKU01488,Health & Wellness,Vitamins & Supplements,2022-11-25,462.23,612.26
SKU01489,Snacks & Confectionery,Namkeen,2022-07-07,84.17,110.32
SKU01490,Dairy & Bakery,Cheese,2022-02-12,65.22,82.43
SKU01491,Electronics & Accessories,Mobile Accessories,2022-07-08,642.5,848.79
SKU01492,Grocery,Rice & Grains,2023-02-06,80.82,117.46
SKU01493,Home Care,Pest Control,2024-10-30,112.29,197.84
SKU01494,Health & Wellness,First Aid,2022-01-04,646.36,1136.73
SKU01495,Beverages,Coffee,2024-04-24,58.36,97.4
SKU01496,Dairy & Bakery,Eggs,2022-10-02,67.27,101.65
SKU01497,Personal Care,Skin Care,,349.17,442.63
SKU01498,Health & Wellness,OTC Medicine,2022-11-09,228.79,385.28
SKU01499,Stationery & Office,Writing Instruments,2022-06-21,217.21,317.24
SKU01500,Home & Kitchen,Storage & Containers,2022-12-10,849.02,1061.91
SKU01501,Snacks & Confectionery,Biscuits & Cookies,2022-05-31,55.18,99.7
SKU01502,Grocery,Sugar & Salt,,164.89,293.53
SKU01503,Grocery,Sugar & Salt,2025-01-25,207.44,335.94
SKU01504,Health & Wellness,First Aid,2022-06-12,780.36,1287.11
SKU01505,Beverages,Soft Drinks,,65.31,96.81
SKU01506,Snacks & Confectionery,Candy,2022-11-27,105.41,160.9
SKU01507,Home & Kitchen,Home Decor,2022-01-13,153.68,220.84
SKU01508,Home & Kitchen,Storage & Containers,2024-03-19,1346.86,2295.38
SKU01509,Home & Kitchen,Storage & Containers,2023-01-02,915.31,1268.69
SKU01510,Dairy & Bakery,Cheese,2024-10-06,54.2,89.78
SKU01511,Health & Wellness,Vitamins & Supplements,2023-03-11,331.0,499.25
SKU01512,Health & Wellness,OTC Medicine,2022-08-17,209.87,375.88
SKU01513,Snacks & Confectionery,Chocolates,2022-07-28,44.11,58.86
SKU01514,Frozen Foods,Frozen Meat,2022-01-19,614.97,870.11
SKU01515,Frozen Foods,Ice Cream,2023-11-03,288.43,478.96
SKU01516,Personal Care,Skin Care,2022-09-16,216.48,309.06
SKU01517,Apparel & Footwear,Men's Wear,2023-08-31,525.33,796.86
SKU01518,Electronics & Accessories,Mobile Accessories,2022-12-10,2216.75,2930.01
SKU01519,Frozen Foods,Frozen Meat,2022-05-02,351.33,441.41
SKU01520,Electronics & Accessories,Batteries,2022-12-12,647.21,1113.71
SKU01521,Apparel & Footwear,Men's Wear,2023-05-20,1619.26,2407.72
SKU01522,Frozen Foods,Frozen Meat,2022-05-03,526.08,856.11
SKU01523,Dairy & Bakery,Butter & Ghee,2022-02-12,214.94,291.48
SKU01524,Apparel & Footwear,Kids Wear,2022-04-20,1041.35,1864.17
SKU01525,Electronics & Accessories,Batteries,2022-06-01,1293.63,1885.36
SKU01526,Stationery & Office,Office Supplies,2022-04-26,152.23,199.18
SKU01527,Beverages,Coffee,2022-02-25,53.43,82.54
SKU01528,Home Care,Dishwashing,2022-01-29,119.7,157.61
SKU01529,Stationery & Office,Office Supplies,,65.85,112.23
SKU01530,Frozen Foods,Ice Cream,2022-01-08,230.69,295.91
SKU01531,Stationery & Office,Notebooks,2022-01-23,172.62,230.82
SKU01532,Grocery,Cooking Oil,,127.02,196.08
SKU01533,Grocery,Spices & Seasoning,2024-01-16,160.95,276.23
SKU01534,Apparel & Footwear,Footwear,2022-02-05,2016.22,2964.57
SKU01535,Personal Care,Hair Care,2023-10-15,212.84,296.6
SKU01536,Frozen Foods,Frozen Vegetables,2023-05-22,256.41,440.4
SKU01537,Home Care,Laundry,2022-01-19,391.43,499.72
SKU01538,Personal Care,Skin Care,2024-02-26,284.85,384.58
SKU01539,Stationery & Office,Office Supplies,2025-12-07,273.83,347.54
SKU01540,Beverages,Tea,2022-08-25,72.03,115.29
SKU01541,Apparel & Footwear,Women's Wear,2024-09-19,613.59,932.0
SKU01542,Home & Kitchen,Home Decor,2024-03-29,1593.84,2612.73
SKU01543,Health & Wellness,OTC Medicine,2022-05-14,821.42,1328.2
SKU01544,Personal Care,Bath & Body,2022-01-22,77.01,131.34
SKU01545,Beverages,Soft Drinks,2022-01-29,108.48,186.61
SKU01546,Electronics & Accessories,Batteries,2023-01-31,403.96,562.85
SKU01547,Home Care,Pest Control,2022-07-02,97.6,165.64
SKU01548,Beverages,Coffee,2025-02-17,85.29,146.21
SKU01549,Personal Care,Hair Care,2022-05-27,160.77,235.17
SKU01550,Stationery & Office,Writing Instruments,2022-02-05,25.03,34.48
SKU01551,Dairy & Bakery,Yogurt,2022-08-06,133.68,179.55
SKU01552,Snacks & Confectionery,Chips & Crisps,2023-02-03,149.9,215.66
SKU01553,Electronics & Accessories,Batteries,2022-07-09,707.6,1178.57
SKU01554,Snacks & Confectionery,Chips & Crisps,2024-09-21,158.09,228.02
SKU01555,Stationery & Office,Office Supplies,2022-01-07,77.96,110.36
SKU01556,Home & Kitchen,Cookware,2022-02-02,1045.54,1701.38
SKU01557,Stationery & Office,Notebooks,2022-09-11,54.89,93.65
SKU01558,Home & Kitchen,Cookware,2024-10-07,423.1,541.45
SKU01559,Snacks & Confectionery,Biscuits & Cookies,2022-06-10,47.11,82.07
SKU01560,Snacks & Confectionery,Chocolates,2023-01-31,25.64,41.4
SKU01561,Personal Care,Hair Care,2023-05-10,390.5,642.41
SKU01562,Home Care,Dishwashing,2022-11-18,366.56,474.21
SKU01563,Home & Kitchen,Storage & Containers,2022-06-30,1678.94,2485.52
SKU01564,Electronics & Accessories,Batteries,2025-03-28,699.81,886.79
SKU01565,Health & Wellness,OTC Medicine,,814.61,1076.02
SKU01566,Home & Kitchen,Storage & Containers,2023-03-29,273.11,369.71
SKU01567,Health & Wellness,First Aid,2024-10-25,564.75,950.45
SKU01568,Personal Care,Bath & Body,2022-01-27,231.36,363.73
SKU01569,Personal Care,Skin Care,2022-11-27,333.06,441.1
SKU01570,Frozen Foods,Ice Cream,2022-07-29,605.14,760.34
SKU01571,Beverages,Energy Drinks,2023-05-28,84.3,109.55
SKU01572,Electronics & Accessories,Mobile Accessories,2023-04-10,931.63,1183.62
SKU01573,Health & Wellness,Vitamins & Supplements,2022-03-21,602.25,847.69
SKU01574,Electronics & Accessories,Batteries,2023-08-15,913.95,1362.67
SKU01575,Frozen Foods,Frozen Meat,2022-12-31,339.34,500.0
SKU01576,Apparel & Footwear,Kids Wear,2023-01-24,471.58,709.54
SKU01577,Stationery & Office,Office Supplies,,39.84,67.67
SKU01578,Frozen Foods,Ice Cream,2022-01-13,338.5,540.35
SKU01579,Home Care,Laundry,2022-04-27,219.93,384.09
SKU01580,Beverages,Juices,2022-03-29,75.58,132.1
SKU01581,Apparel & Footwear,Kids Wear,2022-10-30,497.2,791.77
SKU01582,Home & Kitchen,Cookware,2023-11-23,1052.77,1469.26
SKU01583,Electronics & Accessories,Batteries,2022-08-31,821.18,1167.4
SKU01584,Home & Kitchen,Home Decor,2023-06-11,936.08,1356.9
SKU01585,Home & Kitchen,Cookware,2023-07-21,846.09,1147.66
SKU01586,Apparel & Footwear,Kids Wear,2022-06-04,2416.24,3685.13
SKU01587,Frozen Foods,Frozen Meat,2024-11-13,620.53,939.45
SKU01588,Beverages,Soft Drinks,2022-02-12,140.29,206.46
SKU01589,Grocery,Cooking Oil,2022-07-24,77.14,136.14
SKU01590,Snacks & Confectionery,Chocolates,2022-03-09,64.45,92.68
SKU01591,Home Care,Laundry,2024-05-01,176.66,239.52
SKU01592,Electronics & Accessories,Small Appliances,2022-10-15,1076.66,1748.08
SKU01593,Home Care,Surface Cleaners,2022-06-26,172.46,225.82
SKU01594,Grocery,Rice & Grains,2024-11-26,129.99,210.84
SKU01595,Snacks & Confectionery,Candy,2022-05-26,115.77,170.68
SKU01596,Stationery & Office,Office Supplies,2022-05-08,193.1,251.23
SKU01597,Stationery & Office,Notebooks,2023-05-11,240.36,327.23
SKU01598,Personal Care,Skin Care,2022-11-21,231.4,333.41
SKU01599,Apparel & Footwear,Women's Wear,2022-03-19,1169.65,1657.47
SKU01600,Electronics & Accessories,Batteries,2023-02-22,241.87,419.03
SKU01601,Stationery & Office,Office Supplies,2022-04-28,99.46,137.22
SKU01602,Home & Kitchen,Storage & Containers,2022-11-13,432.23,614.85
SKU01603,Health & Wellness,First Aid,2023-07-03,880.04,1540.86
SKU01604,Personal Care,Skin Care,,74.34,127.93
SKU01605,Health & Wellness,First Aid,2022-06-14,651.5,821.82
SKU01606,Dairy & Bakery,Yogurt,2022-01-19,111.69,187.87
SKU01607,Personal Care,Oral Care,2022-08-23,208.38,269.24
SKU01608,Health & Wellness,First Aid,2022-08-26,106.28,171.7
SKU01609,Frozen Foods,Frozen Meat,2023-11-07,389.98,600.87
SKU01610,Frozen Foods,Ready Meals,2022-01-05,399.28,579.62
SKU01611,Personal Care,Skin Care,2025-04-16,444.33,628.95
SKU01612,Personal Care,Hair Care,2022-04-02,102.03,151.28
SKU01613,Grocery,Rice & Grains,2022-01-07,112.34,176.32
SKU01614,Health & Wellness,OTC Medicine,2022-02-19,831.84,1232.96
SKU01615,Frozen Foods,Frozen Meat,2023-12-30,325.94,449.46
SKU01616,Stationery & Office,Office Supplies,2022-11-14,41.32,63.66
SKU01617,Frozen Foods,Ice Cream,2022-03-21,125.26,182.51
SKU01618,Home Care,Surface Cleaners,,182.79,283.48
SKU01619,Grocery,Flour & Atta,2022-09-22,150.52,237.98
SKU01620,Snacks & Confectionery,Biscuits & Cookies,2024-08-21,123.3,197.37
SKU01621,Personal Care,Oral Care,2022-07-26,530.86,876.03
SKU01622,Personal Care,Bath & Body,,418.25,565.05
SKU01623,Personal Care,Men's Grooming,2023-02-16,353.19,443.72
SKU01624,Personal Care,Oral Care,,277.7,498.35
SKU01625,Apparel & Footwear,Footwear,2023-03-19,1002.07,1672.86
SKU01626,Beverages,Energy Drinks,2023-07-08,108.61,137.3
SKU01627,Dairy & Bakery,Bread,2022-06-13,71.18,112.01
SKU01628,Beverages,Bottled Water,2022-03-10,101.09,156.18
SKU01629,Dairy & Bakery,Milk,2022-04-02,67.3,94.03
SKU01630,Electronics & Accessories,Mobile Accessories,,1273.03,1994.81
SKU01631,Grocery,Sugar & Salt,2023-09-14,203.02,301.59
SKU01632,Personal Care,Skin Care,2022-03-08,274.81,354.51
SKU01633,Grocery,Cooking Oil,2024-06-28,356.11,515.21
SKU01634,Stationery & Office,Office Supplies,2023-08-29,124.95,174.34
SKU01635,Electronics & Accessories,Mobile Accessories,2022-05-12,633.6,1048.53
SKU01636,Snacks & Confectionery,Candy,2022-12-10,110.31,179.26
SKU01637,Snacks & Confectionery,Namkeen,2024-05-01,149.18,193.01
SKU01638,Beverages,Soft Drinks,2023-06-24,73.74,94.61
SKU01639,Home Care,Dishwashing,2023-11-13,276.6,367.95
SKU01640,Apparel & Footwear,Kids Wear,2022-05-12,773.61,1332.63
SKU01641,Health & Wellness,OTC Medicine,,573.41,759.85
SKU01642,Home & Kitchen,Home Decor,2024-06-27,1608.12,2898.52
SKU01643,Personal Care,Men's Grooming,2022-02-17,470.13,672.44
SKU01644,Dairy & Bakery,Milk,2023-09-27,49.07,68.26
SKU01645,Home Care,Air Fresheners,2022-07-14,294.18,448.03
SKU01646,Snacks & Confectionery,Chips & Crisps,2024-02-16,37.17,55.49
SKU01647,Stationery & Office,Notebooks,2023-04-28,181.68,247.03
SKU01648,Snacks & Confectionery,Namkeen,2022-07-02,36.12,46.69
SKU01649,Home Care,Surface Cleaners,2024-02-19,258.86,433.36
SKU01650,Frozen Foods,Ice Cream,2022-11-19,107.19,183.35
SKU01651,Grocery,Sugar & Salt,2022-12-14,76.21,107.72
SKU01652,Home Care,Laundry,2022-02-02,117.33,193.07
SKU01653,Home Care,Surface Cleaners,2022-12-03,329.37,550.27
SKU01654,Dairy & Bakery,Yogurt,2023-07-03,88.44,147.18
SKU01655,Beverages,Bottled Water,2022-03-24,37.26,62.18
SKU01656,Grocery,Flour & Atta,2023-05-29,370.39,553.42
SKU01657,Grocery,Cooking Oil,2022-11-01,182.07,230.15
SKU01658,Home Care,Pest Control,2023-11-12,180.46,238.38
SKU01659,Beverages,Soft Drinks,2024-08-28,26.86,39.17
SKU01660,Stationery & Office,Office Supplies,2023-12-02,78.7,138.0
SKU01661,Snacks & Confectionery,Candy,2025-05-06,45.89,63.89
SKU01662,Health & Wellness,OTC Medicine,2022-02-16,328.64,495.84
SKU01663,Electronics & Accessories,Batteries,2023-10-03,2024.19,2718.53
SKU01664,Home Care,Surface Cleaners,2023-01-18,293.99,436.52
SKU01665,Home & Kitchen,Storage & Containers,2025-07-22,1634.03,2278.76
SKU01666,Beverages,Juices,2024-08-13,56.61,94.34
SKU01667,Snacks & Confectionery,Candy,2022-03-02,122.44,161.47
SKU01668,Dairy & Bakery,Bread,2023-04-09,158.1,212.25
SKU01669,Beverages,Coffee,2022-02-14,85.98,133.62
SKU01670,Dairy & Bakery,Milk,2023-01-22,222.07,280.78
SKU01671,Dairy & Bakery,Eggs,2022-06-06,60.6,102.7
SKU01672,Apparel & Footwear,Kids Wear,2022-03-07,1384.65,2494.85
SKU01673,Dairy & Bakery,Yogurt,2022-05-04,111.24,150.17
SKU01674,Home & Kitchen,Cookware,2023-09-04,1195.67,1707.75
SKU01675,Apparel & Footwear,Kids Wear,2025-10-16,532.89,922.38
SKU01676,Home & Kitchen,Storage & Containers,2024-04-12,1317.04,2232.74
SKU01677,Beverages,Tea,2022-03-20,74.18,127.3
SKU01678,Stationery & Office,Notebooks,2023-11-19,134.81,227.83
SKU01679,Health & Wellness,First Aid,2022-02-23,1157.07,1739.03
SKU01680,Stationery & Office,Notebooks,2023-09-15,91.93,163.36
SKU01681,Personal Care,Bath & Body,2023-03-15,370.14,544.45
SKU01682,Stationery & Office,Notebooks,2022-11-23,178.16,254.03
SKU01683,Health & Wellness,First Aid,2022-11-29,375.76,513.45
SKU01684,Grocery,Flour & Atta,2023-04-13,133.93,170.29
SKU01685,Personal Care,Skin Care,2022-01-20,77.19,135.27
SKU01686,Beverages,Coffee,2025-07-15,30.19,54.03
SKU01687,Stationery & Office,Office Supplies,2022-11-24,166.59,284.88
SKU01688,Dairy & Bakery,Milk,2022-01-25,100.64,158.65
SKU01689,Snacks & Confectionery,Chips & Crisps,2022-02-25,116.35,170.77
SKU01690,Frozen Foods,Ready Meals,2022-01-28,397.68,721.65
SKU01691,Home Care,Dishwashing,2023-01-23,175.47,242.67
SKU01692,Beverages,Energy Drinks,2023-07-02,58.53,74.16
SKU01693,Apparel & Footwear,Women's Wear,2022-12-24,908.43,1483.29
SKU01694,Home & Kitchen,Storage & Containers,,544.09,985.32
SKU01695,Electronics & Accessories,Mobile Accessories,2022-07-06,977.1,1323.43
SKU01696,Health & Wellness,First Aid,2025-11-06,183.01,246.47
SKU01697,Personal Care,Skin Care,2022-04-25,171.69,306.11
SKU01698,Frozen Foods,Frozen Meat,2022-04-19,242.16,343.81
SKU01699,Frozen Foods,Frozen Meat,2023-01-19,139.46,228.35
SKU01700,Beverages,Soft Drinks,2023-04-25,115.37,162.9
SKU01701,Grocery,Cooking Oil,2022-03-16,307.94,420.92
SKU01702,Dairy & Bakery,Bread,2024-12-05,153.23,252.98
SKU01703,Home Care,Air Fresheners,2023-03-20,237.86,386.64
SKU01704,Beverages,Soft Drinks,2022-12-12,84.29,119.92
SKU01705,Beverages,Energy Drinks,2022-05-22,110.16,158.38
SKU01706,Home & Kitchen,Home Decor,2025-01-31,824.51,1068.65
SKU01707,Personal Care,Bath & Body,2022-02-23,238.65,352.2
SKU01708,Health & Wellness,OTC Medicine,2022-01-28,540.34,720.51
SKU01709,Frozen Foods,Frozen Meat,2023-08-13,341.12,465.38
SKU01710,Electronics & Accessories,Small Appliances,2022-01-02,1500.75,2094.77
SKU01711,Electronics & Accessories,Small Appliances,2022-10-31,518.73,867.52
SKU01712,Dairy & Bakery,Bread,2023-06-01,163.74,264.48
SKU01713,Home & Kitchen,Cookware,2022-05-03,514.82,744.29
SKU01714,Personal Care,Oral Care,2022-04-18,190.75,336.72
SKU01715,Home & Kitchen,Home Decor,2023-12-21,1299.77,2315.8
SKU01716,Personal Care,Men's Grooming,2022-03-10,349.3,621.03
SKU01717,Beverages,Bottled Water,,226.29,289.99
SKU01718,Apparel & Footwear,Men's Wear,2025-01-10,1265.97,1752.89
SKU01719,Grocery,Spices & Seasoning,,349.47,460.32
SKU01720,Apparel & Footwear,Men's Wear,2022-02-28,1861.46,2353.73
SKU01721,Grocery,Rice & Grains,2025-11-15,366.43,505.25
SKU01722,Snacks & Confectionery,Chocolates,2024-03-01,108.21,159.4
SKU01723,Health & Wellness,OTC Medicine,2022-02-22,104.86,156.57
SKU01724,Stationery & Office,Notebooks,2022-03-21,215.0,291.92
SKU01725,Personal Care,Oral Care,2022-07-29,182.13,237.47
SKU01726,Beverages,Juices,2024-07-25,95.43,126.0
SKU01727,Snacks & Confectionery,Chocolates,2023-06-11,73.21,108.74
SKU01728,Home & Kitchen,Cookware,2024-04-12,1418.24,1907.83
SKU01729,Electronics & Accessories,Batteries,2023-11-25,1631.84,2438.69
SKU01730,Beverages,Tea,2022-01-19,65.19,100.9
SKU01731,Personal Care,Hair Care,2023-02-19,139.96,224.15
SKU01732,Dairy & Bakery,Cheese,2024-10-24,226.75,402.29
SKU01733,Snacks & Confectionery,Namkeen,2023-11-04,25.04,41.71
SKU01734,Home & Kitchen,Cookware,2025-08-16,2074.54,2832.13
SKU01735,Health & Wellness,Vitamins & Supplements,2022-06-08,591.26,997.19
SKU01736,Snacks & Confectionery,Chips & Crisps,2022-09-15,57.05,73.58
SKU01737,Health & Wellness,OTC Medicine,2022-04-26,437.7,768.37
SKU01738,Personal Care,Hair Care,2024-11-25,380.86,676.75
SKU01739,Grocery,Rice & Grains,2022-04-11,335.99,501.28
SKU01740,Home Care,Pest Control,2023-06-26,324.61,535.95
SKU01741,Snacks & Confectionery,Chips & Crisps,2022-12-01,88.55,153.81
SKU01742,Snacks & Confectionery,Biscuits & Cookies,2025-08-25,36.94,65.38
SKU01743,Home & Kitchen,Cookware,2022-07-02,953.78,1398.86
SKU01744,Electronics & Accessories,Small Appliances,2024-05-21,708.58,1152.42
SKU01745,Beverages,Coffee,2022-02-03,84.22,122.25
SKU01746,Home & Kitchen,Home Decor,2022-01-26,630.2,1073.45
SKU01747,Frozen Foods,Frozen Meat,2022-05-10,392.25,705.35
SKU01748,Home & Kitchen,Cookware,2025-03-20,417.73,750.21
SKU01749,Electronics & Accessories,Small Appliances,2022-10-22,972.66,1682.32
SKU01750,Personal Care,Men's Grooming,,169.03,225.67
SKU01751,Frozen Foods,Frozen Vegetables,2022-06-10,304.45,459.81
SKU01752,Frozen Foods,Ice Cream,2022-03-06,324.17,459.19
SKU01753,Electronics & Accessories,Small Appliances,2024-01-19,1631.44,2122.2
SKU01754,Snacks & Confectionery,Chocolates,2022-09-11,51.7,85.71
SKU01755,Dairy & Bakery,Bread,2022-05-17,121.7,158.5
SKU01756,Snacks & Confectionery,Chips & Crisps,2025-12-07,108.83,147.79
SKU01757,Dairy & Bakery,Milk,2023-05-28,67.41,92.06
SKU01758,Beverages,Soft Drinks,2023-02-11,97.7,127.26
SKU01759,Grocery,Rice & Grains,,55.12,94.8
SKU01760,Stationery & Office,Office Supplies,2022-07-06,176.48,257.59
SKU01761,Grocery,Flour & Atta,2023-04-04,206.92,308.43
SKU01762,Home & Kitchen,Home Decor,,1614.7,2255.17
SKU01763,Grocery,Pulses & Lentils,2022-03-09,167.78,275.28
SKU01764,Apparel & Footwear,Footwear,2022-07-02,1173.71,2017.27
SKU01765,Dairy & Bakery,Cheese,2023-03-02,146.62,184.81
SKU01766,Frozen Foods,Ready Meals,2025-11-21,690.64,1036.35
SKU01767,Dairy & Bakery,Milk,,133.65,219.82
SKU01768,Home Care,Laundry,2022-12-28,210.55,361.67
SKU01769,Home Care,Laundry,2023-03-13,402.91,576.91
SKU01770,Frozen Foods,Ready Meals,2022-05-21,186.95,318.52
SKU01771,Personal Care,Hair Care,2023-02-19,200.22,336.08
SKU01772,Frozen Foods,Frozen Meat,2022-02-05,199.03,252.57
SKU01773,Apparel & Footwear,Women's Wear,2022-01-15,1650.3,2961.29
SKU01774,Home Care,Air Fresheners,2022-03-04,77.17,129.33
SKU01775,Personal Care,Hair Care,2022-01-07,146.54,204.15
SKU01776,Beverages,Soft Drinks,2025-02-11,90.22,149.32
SKU01777,Personal Care,Hair Care,,289.34,485.89
SKU01778,Beverages,Juices,2023-07-28,86.33,125.27
SKU01779,Snacks & Confectionery,Namkeen,2022-04-28,94.26,130.19
SKU01780,Stationery & Office,Office Supplies,2023-12-26,249.16,378.86
SKU01781,Beverages,Soft Drinks,2025-02-25,194.31,260.71
SKU01782,Home Care,Air Fresheners,2022-07-04,186.78,247.79
SKU01783,Home & Kitchen,Cookware,2023-03-31,280.02,396.76
SKU01784,Stationery & Office,Writing Instruments,2022-01-21,117.23,168.81
SKU01785,Beverages,Bottled Water,2023-02-22,83.51,110.74
SKU01786,Beverages,Juices,2023-09-14,165.59,299.03
SKU01787,Personal Care,Oral Care,2022-11-22,301.19,444.45
SKU01788,Frozen Foods,Frozen Meat,2024-01-15,365.29,627.45
SKU01789,Stationery & Office,Office Supplies,2023-03-03,101.72,168.03
SKU01790,Snacks & Confectionery,Candy,2024-01-05,101.51,128.94
SKU01791,Beverages,Coffee,2022-07-07,71.37,129.55
SKU01792,Dairy & Bakery,Butter & Ghee,2024-12-17,250.71,400.01
SKU01793,Home & Kitchen,Storage & Containers,,1313.05,2230.84
SKU01794,Grocery,Cooking Oil,2022-01-26,275.65,397.99
SKU01795,Personal Care,Bath & Body,2023-05-21,199.41,262.01
SKU01796,Beverages,Tea,2022-02-08,48.79,75.33
SKU01797,Beverages,Bottled Water,2025-02-20,56.41,74.29
SKU01798,Stationery & Office,Writing Instruments,2023-08-10,96.84,146.72
SKU01799,Grocery,Cooking Oil,2022-12-29,189.76,244.14
SKU01800,Dairy & Bakery,Bread,2022-09-29,110.41,144.95
SKU01801,Home & Kitchen,Home Decor,2022-11-08,564.27,948.83
SKU01802,Health & Wellness,First Aid,2022-02-11,627.76,813.93
SKU01803,Grocery,Spices & Seasoning,2023-01-04,189.07,316.1
SKU01804,Home Care,Pest Control,2022-03-16,148.59,220.92
SKU01805,Stationery & Office,Writing Instruments,2024-08-15,94.75,158.18
SKU01806,Personal Care,Men's Grooming,,199.25,308.15
SKU01807,Frozen Foods,Frozen Vegetables,2022-05-29,229.6,288.3
SKU01808,Frozen Foods,Ready Meals,2022-05-03,167.4,225.82
SKU01809,Health & Wellness,Vitamins & Supplements,2022-12-10,738.13,1072.06
SKU01810,Snacks & Confectionery,Chocolates,2025-09-04,101.5,129.49
SKU01811,Home & Kitchen,Cookware,2022-09-17,865.14,1351.94
SKU01812,Stationery & Office,Writing Instruments,2022-03-29,208.39,351.24
SKU01813,Beverages,Bottled Water,2025-12-25,117.31,154.92
SKU01814,Apparel & Footwear,Kids Wear,2022-03-15,490.78,887.42
SKU01815,Apparel & Footwear,Men's Wear,2022-10-13,931.93,1240.67
SKU01816,Electronics & Accessories,Small Appliances,2022-08-08,1846.55,3324.34
SKU01817,Personal Care,Men's Grooming,,199.48,321.17
SKU01818,Home Care,Surface Cleaners,2025-01-05,301.8,472.39
SKU01819,Home & Kitchen,Storage & Containers,2022-11-10,658.24,1045.44
SKU01820,Beverages,Coffee,2023-08-15,54.43,89.1
SKU01821,Apparel & Footwear,Men's Wear,2022-07-13,1468.0,2543.99
SKU01822,Stationery & Office,Office Supplies,2024-03-07,105.39,191.35
SKU01823,Electronics & Accessories,Mobile Accessories,2023-07-25,928.4,1248.39
SKU01824,Personal Care,Bath & Body,2022-12-11,215.83,324.93
