date,sku_id,units_sold,revenue,unit_price,promo_flag,week,month,season,is_holiday,promo_event,category,subcategory,launch_date,unit_cost,list_price
2023-03-04,SKU00531,5,14749.8,2949.96,,9,3,Spring,,Winter Deal Days,Electronics & Accessories,Mobile Accessories,2022-01-18,1920.98,2949.96
2023-03-04,SKU00887,2,940.22,470.11,,9,3,Spring,,Winter Deal Days,Home & Kitchen,Storage & Containers,2022-05-10,321.75,470.11
2023-03-04,SKU00942,2,345.8,172.9,,9,3,Spring,,Winter Deal Days,Home Care,Pest Control,2022-01-29,121.42,172.9
2023-03-04,SKU01059,2,353.98,176.99,,9,3,Spring,,Winter Deal Days,Dairy & Bakery,Cheese,2022-12-28,112.96,176.99
2023-03-04,SKU01274,2,1116.72,558.36,,9,3,Spring,,Winter Deal Days,Electronics & Accessories,Small Appliances,2022-02-11,313.23,558.36
2023-03-04,SKU02141,2,943.76,471.88,,9,3,Spring,,Winter Deal Days,Personal Care,Bath & Body,2022-01-06,351.16,471.88
2023-03-04,SKU02247,1,140.57,179.3,1,9,3,Spring,,Winter Deal Days,Stationery & Office,Writing Instruments,2022-04-28,134.06,179.3
2023-03-04,SKU02692,3,6285.09,2095.03,,9,3,Spring,,Winter Deal Days,Electronics & Accessories,Mobile Accessories,2022-01-23,1551.16,2095.03
2023-03-04,SKU03640,1,331.65,331.65,,9,3,Spring,,Winter Deal Days,Dairy & Bakery,Butter & Ghee,2022-09-16,253.79,331.65
2023-03-04,SKU03768,3,9965.73,3321.91,,9,3,Spring,,Winter Deal Days,Home & Kitchen,Cookware,2023-03-04,2486.44,3321.91
2023-03-04,SKU04198,4,491.36,122.84,,9,3,Spring,,Winter Deal Days,Beverages,Juices,2022-07-30,93.56,122.84
2023-03-04,SKU04321,1,961.3,961.3,,9,3,Spring,,Winter Deal Days,Personal Care,Hair Care,2022-01-01,658.32,961.3
2023-03-04,SKU04571,1,868.52,868.52,,9,3,Spring,,Winter Deal Days,Frozen Foods,Ready Meals,2022-01-16,532.19,868.52
2023-03-05,SKU00694,5,898.55,179.71,,9,3,Spring,,Winter Deal Days,Grocery,Rice & Grains,2023-01-23,115.0,179.71
2023-03-05,SKU00845,1,670.83,670.83,,9,3,Spring,,Winter Deal Days,Frozen Foods,Frozen Vegetables,2022-01-12,490.52,670.83
2023-03-05,SKU01138,1,181.15,181.15,,9,3,Spring,,Winter Deal Days,Snacks & Confectionery,Chips & Crisps,2022-03-04,141.66,181.15
2023-03-05,SKU01221,3,3120.01,2043.2300000000002,1,9,3,Spring,,Winter Deal Days,Home & Kitchen,Home Decor,2022-03-03,1248.87,2043.23
2023-03-05,SKU01343,2,664.3,332.15,,9,3,Spring,,Winter Deal Days,Grocery,Pulses & Lentils,2022-02-12,217.25,332.15
2023-03-05,SKU01925,4,4656.72,1164.18,,9,3,Spring,,Winter Deal Days,Electronics & Accessories,Small Appliances,2023-03-05,674.77,1164.18
2023-03-05,SKU02334,4,962.92,240.73,,9,3,Spring,,Winter Deal Days,Dairy & Bakery,Cheese,2023-03-05,160.85,240.73
2023-03-05,SKU02340,2,469.34,234.67,,9,3,Spring,,Winter Deal Days,Personal Care,Skin Care,2022-01-11,179.48,234.67
2023-03-05,SKU02618,3,578.57,245.99,1,9,3,Spring,,Winter Deal Days,Stationery & Office,Writing Instruments,2022-04-25,135.73,245.99
2023-03-05,SKU02944,1,168.3,168.3,,9,3,Spring,,Winter Deal Days,Snacks & Confectionery,Biscuits & Cookies,2023-03-05,123.25,168.3
2023-03-05,SKU04226,3,1116.78,372.26,,9,3,Spring,,Winter Deal Days,Health & Wellness,First Aid,2023-03-05,205.53,372.26
2023-03-05,SKU04321,1,961.3,961.3,,9,3,Spring,,Winter Deal Days,Personal Care,Hair Care,2022-01-01,658.32,961.3
2023-03-05,SKU04535,1,346.7,346.7,,9,3,Spring,,Winter Deal Days,Frozen Foods,Ice Cream,2022-05-04,249.53,346.7
2023-03-05,SKU04593,4,828.16,207.04,,9,3,Spring,,Winter Deal Days,Home Care,Surface Cleaners,2023-03-05,113.93,207.04
2023-03-05,SKU04677,1,167.85,167.85,,9,3,Spring,,Winter Deal Days,Snacks & Confectionery,Candy,2022-06-29,109.12,167.85
2023-03-06,SKU00174,1,638.72,638.72,,10,3,Spring,,Winter Deal Days,Home & Kitchen,Storage & Containers,2022-05-09,418.03,638.72
2023-03-06,SKU00252,1,2006.03,2006.03,,10,3,Spring,,Winter Deal Days,Apparel & Footwear,Kids Wear,2023-03-06,1498.23,2006.03
2023-03-06,SKU00264,1,242.74,242.74,,10,3,Spring,,Winter Deal Days,Beverages,Energy Drinks,2022-01-11,153.51,242.74
2023-03-06,SKU00506,3,959.19,319.73,,10,3,Spring,,Winter Deal Days,Frozen Foods,Frozen Vegetables,2022-11-04,243.03,319.73
2023-03-06,SKU00846,1,685.87,685.87,,10,3,Spring,,Winter Deal Days,Health & Wellness,Vitamins & Supplements,2022-10-17,443.91,685.87
2023-03-06,SKU01628,1,156.18,156.18,,10,3,Spring,,Winter Deal Days,Beverages,Bottled Water,2022-03-10,101.09,156.18
2023-03-06,SKU01908,3,6331.11,2110.37,,10,3,Spring,,Winter Deal Days,Electronics & Accessories,Small Appliances,2022-05-13,1602.59,2110.37
2023-03-06,SKU02080,1,78.53,100.16,1,10,3,Spring,,Winter Deal Days,Stationery & Office,Writing Instruments,2023-02-23,71.61,100.16
2023-03-06,SKU02121,3,653.82,217.93999999999997,,10,3,Spring,,Winter Deal Days,Dairy & Bakery,Cheese,2023-03-06,128.28,217.94
2023-03-06,SKU02141,1,471.88,471.88,,10,3,Spring,,Winter Deal Days,Personal Care,Bath & Body,2022-01-06,351.16,471.88
2023-03-06,SKU02288,4,11256.48,2814.12,,10,3,Spring,,Winter Deal Days,Electronics & Accessories,Small Appliances,2023-03-06,2067.99,2814.12
2023-03-06,SKU02533,1,508.42,508.42,,10,3,Spring,,Winter Deal Days,Personal Care,Men's Grooming,2022-01-14,293.76,508.42
2023-03-06,SKU02614,3,354.42,118.14,,10,3,Spring,,Winter Deal Days,Grocery,Sugar & Salt,2022-09-28,80.99,118.14
2023-03-06,SKU02930,1,170.16,170.16,,10,3,Spring,,Winter Deal Days,Home Care,Pest Control,2022-01-01,133.92,170.16
2023-03-06,SKU02954,1,603.3,603.3,,10,3,Spring,,Winter Deal Days,Home Care,Air Fresheners,2022-02-20,405.19,603.3
2023-03-06,SKU03612,2,580.2,290.1,,10,3,Spring,,Winter Deal Days,Frozen Foods,Ice Cream,2022-08-09,185.25,290.1
2023-03-06,SKU03708,1,102.64,102.64,,10,3,Spring,,Winter Deal Days,Grocery,Pulses & Lentils,2022-04-25,81.69,102.64
2023-03-06,SKU03998,2,1251.42,625.71,,10,3,Spring,,Winter Deal Days,Home & Kitchen,Storage & Containers,2022-09-24,440.25,625.71
2023-03-06,SKU04165,1,2295.86,2295.86,,10,3,Spring,,Winter Deal Days,Apparel & Footwear,Men's Wear,2022-07-07,1639.02,2295.86
2023-03-06,SKU04197,1,358.95,358.95,,10,3,Spring,,Winter Deal Days,Grocery,Sugar & Salt,2022-01-03,281.31,358.95
2023-03-06,SKU04538,1,215.34,215.34,,10,3,Spring,,Winter Deal Days,Dairy & Bakery,Butter & Ghee,2022-02-02,151.52,215.34
2023-03-07,SKU00036,4,755.16,188.79,,10,3,Spring,,Mid-Season Discount Days,Home Care,Air Fresheners,2022-03-23,145.16,188.79
2023-03-07,SKU00200,2,269.98,134.99,,10,3,Spring,,Mid-Season Discount Days,Beverages,Tea,2022-12-08,89.97,134.99
2023-03-07,SKU00443,1,89.0,89.0,,10,3,Spring,,Mid-Season Discount Days,Snacks & Confectionery,Chocolates,2022-02-08,53.43,89.0
2023-03-07,SKU00888,1,244.92,244.92,,10,3,Spring,,Mid-Season Discount Days,Grocery,Pulses & Lentils,2022-05-17,192.76,244.92
2023-03-07,SKU02077,2,647.22,448.21,1,10,3,Spring,,Mid-Season Discount Days,Home & Kitchen,Cookware,2022-06-13,336.6,448.21
2023-03-07,SKU02505,1,954.2,1321.6,1,10,3,Spring,,Mid-Season Discount Days,Home & Kitchen,Cookware,2023-01-23,727.43,1321.6
2023-03-07,SKU02529,4,2309.68,577.42,,10,3,Spring,,Mid-Season Discount Days,Frozen Foods,Frozen Meat,2022-08-16,437.74,577.42
2023-03-07,SKU02819,2,2321.76,1160.88,,10,3,Spring,,Mid-Season Discount Days,Electronics & Accessories,Mobile Accessories,2022-06-12,900.0,1160.88
2023-03-07,SKU04321,1,961.3,961.3,,10,3,Spring,,Mid-Season Discount Days,Personal Care,Hair Care,2022-01-01,658.32,961.3
2023-03-07,SKU04913,2,933.82,466.91,,10,3,Spring,,Mid-Season Discount Days,Health & Wellness,OTC Medicine,2022-02-21,344.29,466.91
2023-03-08,SKU00050,1,26.72,34.08,1,10,3,Spring,,Mid-Season Discount Days,Stationery & Office,Office Supplies,2022-01-30,20.25,34.08
2023-03-08,SKU00102,1,111.77,111.77,,10,3,Spring,,Mid-Season Discount Days,Home Care,Surface Cleaners,2022-05-21,84.9,111.77
2023-03-08,SKU00286,1,64.45,64.45,,10,3,Spring,,Mid-Season Discount Days,Beverages,Energy Drinks,2022-01-04,51.29,64.45
2023-03-08,SKU00369,1,368.93,368.93,,10,3,Spring,,Mid-Season Discount Days,Home Care,Surface Cleaners,2022-03-10,294.03,368.93
2023-03-08,SKU00452,2,1915.88,957.94,,10,3,Spring,,Mid-Season Discount Days,Apparel & Footwear,Footwear,2023-02-05,711.36,957.94
2023-03-08,SKU01371,1,922.43,1277.61,1,10,3,Spring,,Mid-Season Discount Days,Home & Kitchen,Cookware,2022-01-08,907.68,1277.61
2023-03-08,SKU01547,4,662.56,165.64,,10,3,Spring,,Mid-Season Discount Days,Home Care,Pest Control,2022-07-02,97.6,165.64
2023-03-08,SKU01961,4,1002.84,250.71,,10,3,Spring,,Mid-Season Discount Days,Dairy & Bakery,Milk,2022-10-16,154.71,250.71
2023-03-08,SKU02126,1,313.98,313.98,,10,3,Spring,,Mid-Season Discount Days,Home Care,Dishwashing,2023-03-08,189.18,313.98
2023-03-08,SKU02397,1,1787.5,1787.5,,10,3,Spring,,Mid-Season Discount Days,Apparel & Footwear,Kids Wear,2023-03-08,1062.65,1787.5
2023-03-08,SKU02528,2,2848.67,1972.76,1,10,3,Spring,,Mid-Season Discount Days,Home & Kitchen,Home Decor,2023-03-08,1154.85,1972.76
2023-03-08,SKU03500,1,1732.5,1732.5,,10,3,Spring,,Mid-Season Discount Days,Electronics & Accessories,Mobile Accessories,2022-07-22,1341.11,1732.5
2023-03-08,SKU03599,1,126.18,160.95,1,10,3,Spring,,Mid-Season Discount Days,Stationery & Office,Office Supplies,2022-02-26,127.27,160.95
2023-03-08,SKU03676,1,1005.54,1392.72,1,10,3,Spring,,Mid-Season Discount Days,Home & Kitchen,Home Decor,2022-01-24,1024.2,1392.72
2023-03-08,SKU04132,1,1628.29,2255.25,1,10,3,Spring,,Mid-Season Discount Days,Home & Kitchen,Cookware,2022-04-08,1316.72,2255.25
2023-03-08,SKU04868,1,647.03,647.03,,10,3,Spring,,Mid-Season Discount Days,Frozen Foods,Ice Cream,2022-09-03,415.21,647.03
2023-03-08,SKU04975,1,125.79,125.79,,10,3,Spring,,Mid-Season Discount Days,Beverages,Energy Drinks,2023-03-08,96.38,125.79
2023-03-09,SKU00259,2,391.18,249.48,1,10,3,Spring,,Summer Savings Event,Stationery & Office,Writing Instruments,2022-12-16,176.24,249.48
2023-03-09,SKU00952,4,1071.81,288.12,1,10,3,Spring,,Summer Savings Event,Home Care,Pest Control,2022-08-26,216.68,288.12
2023-03-09,SKU01664,1,405.96,436.52,1,10,3,Spring,,Summer Savings Event,Home Care,Surface Cleaners,2023-01-18,293.99,436.52
2023-03-09,SKU02176,1,920.58,989.87,1,10,3,Spring,,Summer Savings Event,Apparel & Footwear,Footwear,2022-10-06,773.14,989.87
2023-03-09,SKU02848,4,1242.52,334.01,1,10,3,Spring,,Summer Savings Event,Personal Care,Hair Care,2022-05-10,237.05,334.01
2023-03-09,SKU03292,1,152.55,164.03,1,10,3,Spring,,Summer Savings Event,Grocery,Pulses & Lentils,2022-01-13,112.68,164.03
2023-03-09,SKU03546,1,461.44,496.17,1,10,3,Spring,,Summer Savings Event,Health & Wellness,OTC Medicine,2022-01-28,310.3,496.17
2023-03-09,SKU03727,2,3089.33,1660.93,1,10,3,Spring,,Summer Savings Event,Electronics & Accessories,Mobile Accessories,2022-01-03,1291.18,1660.93
2023-03-09,SKU04229,2,267.3,143.71,1,10,3,Spring,,Summer Savings Event,Beverages,Coffee,2023-03-09,109.92,143.71
2023-03-09,SKU04321,9,8046.09,961.2999999999998,1,10,3,Spring,,Summer Savings Event,Personal Care,Hair Care,2022-01-01,658.32,961.3
2023-03-09,SKU04849,1,1355.92,1457.98,1,10,3,Spring,,Summer Savings Event,Electronics & Accessories,Batteries,2023-01-10,1088.18,1457.98
2023-03-10,SKU00236,2,193.89,104.24,1,10,3,Spring,,Summer Savings Event,Beverages,Energy Drinks,2023-03-10,73.66,104.24
2023-03-10,SKU01047,1,723.91,778.4,1,10,3,Spring,,Summer Savings Event,Electronics & Accessories,Batteries,2023-03-10,486.45,778.4
2023-03-10,SKU01278,2,1670.06,1156.55,1,10,3,Spring,,Summer Savings Event,Home & Kitchen,Storage & Containers,2022-01-31,900.78,1156.55
2023-03-10,SKU01371,5,4612.17,1277.61,1,10,3,Spring,,Summer Savings Event,Home & Kitchen,Cookware,2022-01-08,907.68,1277.61
2023-03-10,SKU01671,2,191.02,102.7,1,10,3,Spring,,Summer Savings Event,Dairy & Bakery,Eggs,2022-06-06,60.6,102.7
2023-03-10,SKU02046,1,1868.81,2009.47,1,10,3,Spring,,Summer Savings Event,Apparel & Footwear,Footwear,2022-02-16,1591.88,2009.47
2023-03-10,SKU02409,2,366.51,197.05,1,10,3,Spring,,Summer Savings Event,Grocery,Rice & Grains,2022-05-08,128.53,197.05
2023-03-10,SKU02415,2,820.65,441.21,1,10,3,Spring,,Summer Savings Event,Home Care,Dishwashing,2022-06-27,259.73,441.21
2023-03-10,SKU02735,5,2760.38,593.63,1,10,3,Spring,,Summer Savings Event,Personal Care,Men's Grooming,2023-03-10,416.77,593.63
2023-03-10,SKU02858,1,84.35,90.7,1,10,3,Spring,,Summer Savings Event,Home Care,Dishwashing,2022-01-27,56.34,90.7
2023-03-10,SKU03368,1,1275.23,1766.25,1,10,3,Spring,,Summer Savings Event,Home & Kitchen,Home Decor,2022-02-15,1357.98,1766.25
2023-03-10,SKU03371,1,1324.53,1424.23,1,10,3,Spring,,Summer Savings Event,Apparel & Footwear,Kids Wear,2023-03-10,964.73,1424.23
2023-03-10,SKU04321,5,4470.05,961.3,1,10,3,Spring,,Summer Savings Event,Personal Care,Hair Care,2022-01-01,658.32,961.3
2023-03-10,SKU04366,2,3630.31,1951.78,1,10,3,Spring,,Summer Savings Event,Apparel & Footwear,Footwear,2023-03-10,1107.13,1951.78
2023-03-10,SKU04469,3,1384.06,496.08,1,10,3,Spring,,Summer Savings Event,Health & Wellness,First Aid,2023-03-10,337.91,496.08
2023-03-10,SKU04683,1,447.92,481.63,1,10,3,Spring,,Summer Savings Event,Personal Care,Hair Care,2022-02-16,313.99,481.63
2023-03-11,SKU01045,3,1259.1,451.29,1,10,3,Spring,,Summer Savings Event,Frozen Foods,Frozen Meat,2022-01-01,256.12,451.29
2023-03-11,SKU01511,2,928.6,499.25,1,10,3,Spring,,Summer Savings Event,Health & Wellness,Vitamins & Supplements,2023-03-11,331.0,499.25
2023-03-11,SKU01685,2,251.6,135.27,1,10,3,Spring,,Summer Savings Event,Personal Care,Skin Care,2022-01-20,77.19,135.27
2023-03-11,SKU01804,2,410.91,220.92,1,10,3,Spring,,Summer Savings Event,Home Care,Pest Control,2022-03-16,148.59,220.92
2023-03-11,SKU01929,1,74.26,79.85,1,10,3,Spring,,Summer Savings Event,Dairy & Bakery,Cheese,2023-03-11,59.94,79.85
2023-03-11,SKU02777,2,1306.56,702.45,1,10,3,Spring,,Summer Savings Event,Health & Wellness,OTC Medicine,2022-11-05,475.83,702.45
2023-03-11,SKU02863,1,103.13,110.89,1,10,3,Spring,,Summer Savings Event,Grocery,Rice & Grains,2022-11-08,83.13,110.89
2023-03-11,SKU02898,3,2760.4,989.39,1,10,3,Spring,,Summer Savings Event,Apparel & Footwear,Footwear,2022-04-10,554.23,989.39
2023-03-11,SKU03694,1,305.77,328.79,1,10,3,Spring,,Summer Savings Event,Dairy & Bakery,Cheese,2022-11-11,218.53,328.79
2023-03-11,SKU03716,1,821.83,883.69,1,10,3,Spring,,Summer Savings Event,Apparel & Footwear,Footwear,2023-03-11,692.77,883.69
2023-03-11,SKU04016,3,4164.49,1492.6500000000003,1,10,3,Spring,,Summer Savings Event,Electronics & Accessories,Small Appliances,2022-01-07,908.98,1492.65
2023-03-11,SKU04321,1,894.01,961.3,1,10,3,Spring,,Summer Savings Event,Personal Care,Hair Care,2022-01-01,658.32,961.3
2023-03-11,SKU04390,1,1322.92,1832.3,1,10,3,Spring,,Summer Savings Event,Home & Kitchen,Home Decor,2022-03-06,1339.37,1832.3
2023-03-11,SKU04540,3,5519.12,1978.18,1,10,3,Spring,,Summer Savings Event,Electronics & Accessories,Batteries,2023-03-11,1457.18,1978.18
2023-03-11,SKU04744,2,432.99,232.79,1,10,3,Spring,,Summer Savings Event,Grocery,Flour & Atta,2023-03-11,143.87,232.79
2023-03-12,SKU00079,2,368.09,197.9,1,10,3,Spring,,Summer Savings Event,Frozen Foods,Frozen Vegetables,2022-01-20,137.37,197.9
2023-03-12,SKU00410,2,1561.09,1081.09,1,10,3,Spring,,Summer Savings Event,Home & Kitchen,Cookware,2023-01-05,763.62,1081.09
2023-03-12,SKU00665,2,2216.32,1191.57,1,10,3,Spring,,Summer Savings Event,Apparel & Footwear,Kids Wear,2023-03-12,923.26,1191.57
2023-03-12,SKU01189,4,8555.26,2299.8,1,10,3,Spring,,Summer Savings Event,Apparel & Footwear,Footwear,2022-01-13,1412.47,2299.8
2023-03-12,SKU01865,3,4601.97,1649.45,1,10,3,Spring,,Summer Savings Event,Health & Wellness,First Aid,2023-03-12,1313.63,1649.45
2023-03-12,SKU02002,1,233.88,251.48,1,10,3,Spring,,Summer Savings Event,Dairy & Bakery,Butter & Ghee,2022-12-17,194.29,251.48
2023-03-12,SKU02484,1,527.55,567.26,1,10,3,Spring,,Summer Savings Event,Frozen Foods,Frozen Meat,2022-02-18,344.19,567.26
2023-03-12,SKU02753,2,1150.51,796.75,1,10,3,Spring,,Summer Savings Event,Home & Kitchen,Storage & Containers,2022-03-05,459.27,796.75
2023-03-12,SKU02783,2,484.2,260.32,1,10,3,Spring,,Summer Savings Event,Beverages,Bottled Water,2023-03-12,205.06,260.32
2023-03-12,SKU03727,1,1544.66,1660.93,1,10,3,Spring,,Summer Savings Event,Electronics & Accessories,Mobile Accessories,2022-01-03,1291.18,1660.93
2023-03-12,SKU04104,3,1596.69,572.29,1,10,3,Spring,,Summer Savings Event,Personal Care,Men's Grooming,2023-03-12,444.36,572.29
2023-03-12,SKU04166,1,245.21,263.67,1,10,3,Spring,,Summer Savings Event,Dairy & Bakery,Milk,2022-01-03,154.85,263.67
2023-03-12,SKU04247,2,138.83,74.64,1,10,3,Spring,,Summer Savings Event,Dairy & Bakery,Cheese,2023-03-12,57.1,74.64
2023-03-12,SKU04321,1,894.01,961.3,1,10,3,Spring,,Summer Savings Event,Personal Care,Hair Care,2022-01-01,658.32,961.3
2023-03-12,SKU04390,2,2645.84,1832.3,1,10,3,Spring,,Summer Savings Event,Home & Kitchen,Home Decor,2022-03-06,1339.37,1832.3
2023-03-12,SKU04596,1,312.06,335.55,1,10,3,Spring,,Summer Savings Event,Dairy & Bakery,Eggs,2022-01-02,242.79,335.55
2023-03-12,SKU04826,2,2995.44,1610.45,1,10,3,Spring,,Summer Savings Event,Apparel & Footwear,Men's Wear,2023-03-12,894.31,1610.45
2023-03-13,SKU00182,3,498.68,178.74,1,11,3,Spring,,Summer Savings Event,Personal Care,Men's Grooming,2023-03-13,125.21,178.74
2023-03-13,SKU00347,3,430.94,154.46,1,11,3,Spring,,Summer Savings Event,Beverages,Coffee,2023-03-13,101.39,154.46
2023-03-13,SKU00845,1,623.87,670.83,1,11,3,Spring,,Summer Savings Event,Frozen Foods,Frozen Vegetables,2022-01-12,490.52,670.83
2023-03-13,SKU01769,2,1073.05,576.91,1,11,3,Spring,,Summer Savings Event,Home Care,Laundry,2023-03-13,402.91,576.91
2023-03-13,SKU02247,2,333.5,179.3,1,11,3,Spring,,Summer Savings Event,Stationery & Office,Writing Instruments,2022-04-28,134.06,179.3
2023-03-13,SKU02537,1,150.13,161.43,1,11,3,Spring,,Summer Savings Event,Snacks & Confectionery,Chips & Crisps,2022-03-15,117.53,161.43
2023-03-13,SKU03290,5,5762.69,1672.77,1,11,3,Spring,,Summer Savings Event,Apparel & Footwear,Kids Wear,2023-03-13,1155.95,1672.77
2023-03-13,SKU03485,1,87.59,94.18,1,11,3,Spring,,Summer Savings Event,Stationery & Office,Office Supplies,2023-03-13,58.84,94.18
2023-03-13,SKU03652,1,842.22,905.61,1,11,3,Spring,,Summer Savings Event,Frozen Foods,Ready Meals,2022-05-17,585.32,905.61
2023-03-13,SKU03706,1,1976.97,2125.77,1,11,3,Spring,,Summer Savings Event,Electronics & Accessories,Mobile Accessories,2023-03-13,1481.4,2125.77
2023-03-13,SKU03727,3,4633.99,1660.93,1,11,3,Spring,,Summer Savings Event,Electronics & Accessories,Mobile Accessories,2022-01-03,1291.18,1660.93
2023-03-13,SKU03911,1,82.79,89.02,1,11,3,Spring,,Summer Savings Event,Beverages,Coffee,2022-03-04,64.34,89.02
2023-03-13,SKU04321,4,3576.04,961.3,1,11,3,Spring,,Summer Savings Event,Personal Care,Hair Care,2022-01-01,658.32,961.3
2023-03-13,SKU04428,4,238.68,64.16,1,11,3,Spring,,Summer Savings Event,Snacks & Confectionery,Chips & Crisps,2023-03-13,48.34,64.16
2023-03-13,SKU04572,1,779.03,1130.67,1,11,3,Spring,,Summer Savings Event,Apparel & Footwear,Kids Wear,2022-11-29,789.28,1130.67
2023-03-13,SKU04926,1,426.8,458.92,1,11,3,Spring,,Summer Savings Event,Personal Care,Skin Care,2022-01-23,266.85,458.92
2023-03-14,SKU00010,1,1104.32,1602.79,1,11,3,Spring,,Summer Savings Event,Apparel & Footwear,Footwear,2023-03-14,1096.65,1602.79
2023-03-14,SKU00366,2,367.0,197.31,1,11,3,Spring,,Summer Savings Event,Beverages,Coffee,2022-06-26,154.68,197.31
2023-03-14,SKU00872,1,200.06,215.12,1,11,3,Spring,,Summer Savings Event,Grocery,Pulses & Lentils,2023-03-14,127.74,215.12
2023-03-14,SKU01400,1,168.41,181.09,1,11,3,Spring,,Summer Savings Event,Grocery,Spices & Seasoning,2023-03-14,108.65,181.09
2023-03-14,SKU02268,1,191.09,205.47,1,11,3,Spring,,Summer Savings Event,Dairy & Bakery,Butter & Ghee,2022-01-10,127.5,205.47
2023-03-14,SKU02478,1,68.96,74.15,1,11,3,Spring,,Summer Savings Event,Grocery,Rice & Grains,2022-04-28,48.89,74.15
2023-03-14,SKU02515,3,344.23,123.38,1,11,3,Spring,,Summer Savings Event,Snacks & Confectionery,Namkeen,2022-11-15,89.96,123.38
2023-03-14,SKU03071,3,3429.16,1229.09,1,11,3,Spring,,Summer Savings Event,Electronics & Accessories,Mobile Accessories,2023-03-14,690.95,1229.09
2023-03-14,SKU03212,1,1850.11,1989.37,1,11,3,Spring,,Summer Savings Event,Electronics & Accessories,Small Appliances,2023-03-14,1491.33,1989.37
2023-03-14,SKU03299,1,963.06,1035.55,1,11,3,Spring,,Summer Savings Event,Health & Wellness,OTC Medicine,2022-05-18,607.81,1035.55
2023-03-14,SKU03618,1,348.4,374.62,1,11,3,Spring,,Summer Savings Event,Electronics & Accessories,Batteries,2023-03-14,279.72,374.62
2023-03-14,SKU03931,3,3326.98,1536.0,1,11,3,Spring,,Summer Savings Event,Home & Kitchen,Home Decor,2023-03-14,950.89,1536.0
2023-03-14,SKU04482,2,207.78,111.71,1,11,3,Spring,,Summer Savings Event,Dairy & Bakery,Milk,2023-03-14,67.76,111.71
2023-03-14,SKU04505,1,112.23,120.68,1,11,3,Spring,,Summer Savings Event,Beverages,Energy Drinks,2023-03-14,80.84,120.68
2023-03-14,SKU04772,1,1410.02,1952.93,1,11,3,Spring,,Summer Savings Event,Home & Kitchen,Cookware,2022-12-23,1273.69,1952.93
2023-03-14,SKU04851,1,80.14,86.17,1,11,3,Spring,,Summer Savings Event,Snacks & Confectionery,Biscuits & Cookies,2022-01-21,67.24,86.17
2023-03-15,SKU00267,1,117.69,126.55,1,11,3,Spring,,Summer Savings Event,Stationery & Office,Writing Instruments,2022-03-19,99.23,126.55
2023-03-15,SKU00617,1,996.34,1071.33,1,11,3,Spring,,Summer Savings Event,Health & Wellness,Vitamins & Supplements,2023-03-15,754.16,1071.33
2023-03-15,SKU01014,5,1276.42,274.5,1,11,3,Spring,,Summer Savings Event,Frozen Foods,Frozen Vegetables,2022-06-27,173.65,274.5
2023-03-15,SKU01138,1,168.47,181.15,1,11,3,Spring,,Summer Savings Event,Snacks & Confectionery,Chips & Crisps,2022-03-04,141.66,181.15
2023-03-15,SKU01284,2,493.35,265.24,1,11,3,Spring,,Summer Savings Event,Frozen Foods,Frozen Meat,2022-05-18,204.52,265.24
2023-03-15,SKU01483,1,141.88,152.56,1,11,3,Spring,,Summer Savings Event,Beverages,Juices,2022-11-07,102.07,152.56
2023-03-15,SKU01681,2,1012.68,544.45,1,11,3,Spring,,Summer Savings Event,Personal Care,Bath & Body,2023-03-15,370.14,544.45
2023-03-15,SKU02201,2,1979.13,1064.05,1,11,3,Spring,,Summer Savings Event,Frozen Foods,Ready Meals,2023-02-11,649.94,1064.05
2023-03-15,SKU02747,1,521.97,561.26,1,11,3,Spring,,Summer Savings Event,Health & Wellness,OTC Medicine,2022-06-08,443.77,561.26
2023-03-15,SKU02799,1,488.18,524.92,1,11,3,Spring,,Summer Savings Event,Frozen Foods,Ice Cream,2022-09-04,298.3,524.92
2023-03-15,SKU03327,2,2079.59,1118.06,1,11,3,Spring,,Summer Savings Event,Frozen Foods,Frozen Meat,2022-07-20,760.88,1118.06
2023-03-15,SKU04321,3,2682.0299999999997,961.2999999999998,1,11,3,Spring,,Summer Savings Event,Personal Care,Hair Care,2022-01-01,658.32,961.3
