sku_id,category,subcategory,decision,recommendation,priority,decision_reason,rupee_value_at_stake,stockout_risk,overstock_risk,coverage_weeks,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,data_quality_flag
SKU02855,Electronics & Accessories,Small Appliances,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,565404.8400000001,0.0,1.0,82.0,3.0,0.0,d3_forecast,insufficient_data
SKU00873,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,564732.48,0.0,1.0,142.66666666666666,3.0,0.0,d3_forecast,insufficient_data
SKU01651,Grocery,Sugar & Salt,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,562963.2699999999,0.0,1.0,3697.5,2.0,2.0,d3_forecast,insufficient_data
SKU00364,Apparel & Footwear,Footwear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,562640.4199999999,0.0,1.0,169.5,2.0,2.0,d3_forecast,insufficient_data
SKU03992,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,562528.8666666667,0.0,1.0,408.59999999999997,1.6666666666666667,1.5,d3_forecast,insufficient_data
SKU02768,Stationery & Office,Notebooks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,562204.62,0.0,1.0,1833.2,2.5,1.0,d3_forecast,insufficient_data
SKU03816,Home & Kitchen,Home Decor,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,561896.8,0.0,1.0,374.0,1.0,0.0,d3_forecast,insufficient_data
SKU04905,Grocery,Cooking Oil,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,560804.3133333334,0.0,1.0,3233.571428571429,2.0,2.333333333333333,d3_forecast,low_history
SKU04261,Beverages,Energy Drinks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,560514.48,0.0,1.0,3717.0,2.0,2.0,d3_forecast,insufficient_data
SKU02288,Electronics & Accessories,Small Appliances,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,560425.2899999999,0.0,1.0,184.66666666666666,1.4285714285714286,1.5,d3_forecast,low_history
SKU00758,Snacks & Confectionery,Candy,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,559214.14,0.0,1.0,6798.0,1.0,0.0,d3_forecast,insufficient_data
SKU01413,Snacks & Confectionery,Chocolates,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,558115.47,0.0,1.0,4195.0,1.0,1.0,d3_forecast,insufficient_data
SKU00686,Apparel & Footwear,Footwear,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,554909.8800884426,0.0,1.0,317.6776549064892,2.5625,2.1499780971407834,d3_forecast,ok
SKU03574,Stationery & Office,Writing Instruments,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,551226.0666666667,0.0,1.0,3676.7999999999997,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU00935,Snacks & Confectionery,Namkeen,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,550382.8400000001,0.0,1.0,2356.6666666666665,3.0,3.0,d3_forecast,insufficient_data
SKU02000,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,547135.0733333334,0.0,1.0,243.75,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU03014,Dairy & Bakery,Cheese,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,544685.4,0.0,1.0,2616.4,2.5,4.0,d3_forecast,insufficient_data
SKU02878,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,538828.7000000001,0.0,1.0,153.0,2.0,2.0,d3_forecast,insufficient_data
SKU00252,Apparel & Footwear,Kids Wear,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,537864.57,0.0,1.0,363.0,1.0,1.0,d3_forecast,low_history
SKU01256,Beverages,Energy Drinks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,536316.1666666666,0.0,1.0,2574.0,1.6666666666666667,1.0,d3_forecast,insufficient_data
SKU00195,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,535706.27,0.0,1.0,446.25,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU01044,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,530080.32,0.0,1.0,77.45454545454545,3.6666666666666665,3.0,d3_forecast,insufficient_data
SKU04710,Apparel & Footwear,Women's Wear,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,529725.2343733669,0.0,1.0,229.55619088679396,1.5,2.1563347870853553,d3_forecast,ok
SKU00927,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,525446.74,0.0,1.0,228.5,2.0,0.0,d3_forecast,insufficient_data
SKU01790,Snacks & Confectionery,Candy,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,524400.66,0.0,1.0,2070.4,2.5,1.0,d3_forecast,insufficient_data
SKU02845,Apparel & Footwear,Footwear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,524234.24,0.0,1.0,260.0,1.0,0.0,d3_forecast,insufficient_data
SKU01092,Apparel & Footwear,Men's Wear,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,522606.16800000006,0.0,1.0,340.00000000000006,1.5,1.3499999999999999,d3_forecast,low_history
SKU03208,Home & Kitchen,Storage & Containers,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,514699.64,0.0,1.0,600.0,1.0,0.0,d3_forecast,insufficient_data
SKU02969,Grocery,Cooking Oil,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,513196.0,0.0,1.0,6804.0,1.0,1.0,d3_forecast,insufficient_data
SKU04532,Snacks & Confectionery,Candy,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,512968.55000000005,0.0,1.0,5825.25,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU01919,Dairy & Bakery,Bread,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,512216.4966666667,0.0,1.0,4393.8,1.6666666666666667,1.4375,d3_forecast,insufficient_data
SKU00006,Health & Wellness,OTC Medicine,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,509701.93499999994,0.0,1.0,331.2,2.25,1.875,d3_forecast,low_history
SKU00446,Apparel & Footwear,Women's Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,509153.04,0.0,1.0,109.6,2.5,2.0,d3_forecast,insufficient_data
SKU03375,Dairy & Bakery,Butter & Ghee,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,508377.4,0.0,1.0,3050.0,2.5,2.0,d3_forecast,insufficient_data
SKU02169,Home & Kitchen,Storage & Containers,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,508365.0133333333,0.0,1.0,475.5,1.5,1.3333333333333333,d3_forecast,low_history
SKU04511,Apparel & Footwear,Men's Wear,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,503692.19999999995,0.0,1.0,334.0,1.6,1.5,d3_forecast,low_history
SKU02522,Home & Kitchen,Storage & Containers,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,503242.8,0.0,1.0,352.0,1.0,1.0,d3_forecast,insufficient_data
SKU01299,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,502320.98000000004,0.0,1.0,143.0,2.0,1.5,d3_forecast,insufficient_data
SKU02523,Home & Kitchen,Home Decor,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,502233.84,0.0,1.0,232.0,2.0,0.0,d3_forecast,insufficient_data
SKU02365,Beverages,Juices,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,500734.8,0.0,1.0,3458.117647058824,1.75,1.4166666666666665,d3_forecast,low_history
SKU00086,Electronics & Accessories,Small Appliances,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,500229.0840000001,0.0,1.0,195.74468085106383,1.1666666666666667,1.175,d3_forecast,low_history
SKU00386,Beverages,Coffee,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,498247.75999999995,0.0,1.0,3700.2,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU00975,Home & Kitchen,Cookware,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,495164.03,0.0,1.0,413.0,1.0,0.0,d3_forecast,insufficient_data
SKU00740,Dairy & Bakery,Cheese,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,491530.68,0.0,1.0,2491.0,2.0,0.0,d3_forecast,insufficient_data
SKU03404,Electronics & Accessories,Batteries,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,490762.44,0.0,1.0,256.0,1.0,1.0,d3_forecast,insufficient_data
SKU04796,Electronics & Accessories,Mobile Accessories,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,486579.3933106775,0.0,1.0,189.32463041519688,1.6666666666666667,2.1339009040398547,d3_forecast,ok
SKU01599,Apparel & Footwear,Women's Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,485794.63333333336,0.0,1.0,159.75,2.6666666666666665,1.5,d3_forecast,insufficient_data
SKU03465,Apparel & Footwear,Men's Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,484739.28,0.0,1.0,240.0,1.0,0.0,d3_forecast,insufficient_data
SKU03500,Electronics & Accessories,Mobile Accessories,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,484587.7466666666,0.0,1.0,313.7142857142857,1.1428571428571428,1.1666666666666667,d3_forecast,low_history
SKU03322,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,481379.67,0.0,1.0,49.75,4.0,0.0,d3_forecast,insufficient_data
SKU00965,Snacks & Confectionery,Chips & Crisps,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,480978.25999999995,0.0,1.0,7641.0,1.0,0.0,d3_forecast,insufficient_data
SKU02224,Personal Care,Hair Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,479960.91000000003,0.0,1.0,2209.5,2.0,0.0,d3_forecast,insufficient_data
SKU00756,Electronics & Accessories,Mobile Accessories,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,478851.5625,0.0,1.0,145.50943396226415,1.6666666666666667,1.65625,d3_forecast,ok
SKU00107,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,477909.64,0.0,1.0,119.14285714285714,2.3333333333333335,3.0,d3_forecast,insufficient_data
SKU02290,Grocery,Cooking Oil,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,475877.70666666667,0.0,1.0,2464.7999999999997,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU02172,Grocery,Pulses & Lentils,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,475137.76,0.0,1.0,1641.3333333333333,3.0,0.0,d3_forecast,insufficient_data
SKU01672,Apparel & Footwear,Kids Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,474934.95,0.0,1.0,175.5,2.0,2.0,d3_forecast,insufficient_data
SKU03520,Snacks & Confectionery,Candy,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,474852.95999999996,0.0,1.0,6580.0,1.0,1.0,d3_forecast,insufficient_data
SKU00432,Home & Kitchen,Home Decor,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,473284.76,0.0,1.0,300.00000000000006,1.25,1.4166666666666665,d3_forecast,low_history
SKU03813,Health & Wellness,OTC Medicine,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,469833.42,0.0,1.0,160.4,2.5,4.0,d3_forecast,insufficient_data
SKU04628,Electronics & Accessories,Batteries,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,469593.27999999997,0.0,1.0,318.0,1.0,1.0,d3_forecast,insufficient_data
SKU02860,Apparel & Footwear,Kids Wear,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,467946.95,0.0,1.0,405.0,1.0,1.0,d3_forecast,insufficient_data
SKU04048,Beverages,Juices,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,466558.23666666663,0.0,1.0,2835.0,2.3333333333333335,1.5,d3_forecast,insufficient_data
SKU00266,Electronics & Accessories,Mobile Accessories,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,466357.5,0.0,1.0,98.0,1.5,2.0,d3_forecast,insufficient_data
SKU00317,Beverages,Soft Drinks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,464453.63999999996,0.0,1.0,4428.0,1.5,2.0,d3_forecast,insufficient_data
SKU01042,Dairy & Bakery,Milk,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,462187.39999999997,0.0,1.0,4660.8,1.6666666666666667,2.0,d3_forecast,insufficient_data
